[0.6842523813247681, 0.8978129625320435, 0.01006560493260622, 0.4117197096347809, 0.9399892091751099, 0.5681672692298889, 0.9596561193466187, 0.5857481360435486] 0.6677637100219727
[0.5880851149559021, 0.7335162162780762, 0.13332071900367737, 0.7946043014526367, 0.6310034394264221, 0.8974416255950928, 0.4387073814868927, 0.7186360955238342] 0.6837573051452637
[0.9590632915496826, 0.19389905035495758, 0.8716704845428467, 0.5725919604301453, 0.4447677731513977, 0.5455338358879089, 0.8821442127227783, 0.7698750495910645] 0.6987574100494385
[0.9930834770202637, 0.40121978521347046, 0.987057626247406, 0.16328515112400055, 0.3918685019016266, 0.2701268494129181, 0.3773946166038513, 0.015791593119502068] 0.7137625217437744
[0.5253143310546875, 0.5332993865013123, 0.27267250418663025, 0.788057804107666, 0.5472943186759949, 0.10215357691049576, 0.626692533493042, 0.5843428373336792] 0.7287628650665283
[0.07783598452806473, 0.9189936518669128, 0.8224849104881287, 0.19376592338085175, 0.6471279263496399, 0.43467384576797485, 0.9323627352714539, 0.11113481223583221] 0.7447631359100342
[0.12112311273813248, 0.7459735870361328, 0.6516386866569519, 0.7006985545158386, 0.26492324471473694, 0.5524778366088867, 0.4501793682575226, 0.09885936230421066] 0.76076340675354
[0.6387982964515686, 0.3561566472053528, 0.6305327415466309, 0.2536836564540863, 0.528572142124176, 0.4141422212123871, 0.6992443799972534, 0.9516105055809021] 0.7767562866210938
[0.7725218534469604, 0.822608232498169, 0.9255574345588684, 0.5632424354553223, 0.5519697666168213, 0.26118046045303345, 0.7850877046585083, 0.38688746094703674] 0.7927300930023193
[0.9979955554008484, 0.3698791563510895, 0.3626168966293335, 0.287284255027771, 0.7910403609275818, 0.5772088170051575, 0.172763392329216, 0.2740212678909302] 0.8077306747436523
[0.4457043409347534, 0.04182310402393341, 0.09871473908424377, 0.7221628427505493, 0.718984067440033, 0.854032576084137, 0.11728943139314651, 0.2874421179294586] 0.8237299919128418
[0.14166492223739624, 0.3271585702896118, 0.21761301159858704, 0.5438219904899597, 0.8873459100723267, 0.3166273236274719, 0.9481567740440369, 0.3720179796218872] 0.8387305736541748
[0.07523638010025024, 0.09444848448038101, 0.0555611290037632, 0.8303900361061096, 0.6855111718177795, 0.9443208575248718, 0.9620444774627686, 0.9809742569923401] 0.8547308444976807
[0.5827837586402893, 0.3471088707447052, 0.6456359028816223, 0.4257686138153076, 0.4251796007156372, 0.6581410765647888, 0.9017505645751953, 0.10693755000829697] 0.8702454566955566
[0.19762347638607025, 0.149877667427063, 0.8295286297798157, 0.5577144026756287, 0.8113591074943542, 0.7533941864967346, 0.33967891335487366, 0.6972786784172058] 0.8862459659576416
[0.06059611216187477, 0.335958868265152, 0.07721234112977982, 0.7280939221382141, 0.0645001009106636, 0.812828779220581, 0.8855992555618286, 0.6165937185287476] 0.9022455215454102
