[0.3656354248523712, 0.5944544076919556, 0.012986836954951286, 0.7309512495994568, 0.5485013127326965, 0.42158830165863037, 0.19568029046058655, 0.09445749223232269, 0.8355905413627625, 0.055672530084848404, 0.39421093463897705, 0.317411333322525, 0.6146549582481384, 0.21532054245471954, 0.7046722173690796, 0.9269594550132751] 0.6540875434875488
[0.7835875153541565, 0.8591997623443604, 0.4984835386276245, 0.09640096127986908, 0.7436304092407227, 0.5104141235351562, 0.15102146565914154, 0.9543127417564392, 0.6603258848190308, 0.713032603263855, 0.18056806921958923, 0.15897709131240845, 0.8352611064910889, 0.5656574368476868, 0.07354345172643661, 0.026920877397060394] 0.6695997714996338
[0.2911992371082306, 0.7557961344718933, 0.4735318422317505, 0.23522570729255676, 0.9957485795021057, 0.5489009618759155, 0.9730480313301086, 0.5947341322898865, 0.35172218084335327, 0.4915592670440674, 0.21304844319820404, 0.24690979719161987, 0.4003427028656006, 0.7717195153236389, 0.10266079008579254, 0.05967748910188675] 0.6856050491333008
[0.618386447429657, 0.7813438177108765, 0.8598552942276001, 0.9548550248146057, 0.6083168387413025, 0.9502542018890381, 0.7731877565383911, 0.6467975974082947, 0.6324415802955627, 0.623301088809967, 0.29842063784599304, 0.5800105333328247, 0.7743304967880249, 0.9173354506492615, 0.9688966274261475, 0.7139806151390076] 0.701594352722168
[0.09864285588264465, 0.6757158637046814, 0.10159391164779663, 0.9927645325660706, 0.052188120782375336, 0.37763065099716187, 0.5338076949119568, 0.5277038812637329, 0.07850343734025955, 0.6397620439529419, 0.3837392330169678, 0.33550408482551575, 0.5564479827880859, 0.8901230096817017, 0.8117671012878418, 0.653486430644989] 0.7165968418121338
[0.417961448431015, 0.6925129294395447, 0.8639650344848633, 0.45387646555900574, 0.9260841012001038, 0.7335562109947205, 0.5579070448875427, 0.007085034158080816, 0.8440898656845093, 0.9111040234565735, 0.23052005469799042, 0.34132319688796997, 0.3290378451347351, 0.025730842724442482, 0.29940956830978394, 0.061392832547426224] 0.7325937747955322
[0.898309588432312, 0.6011395454406738, 0.7725827097892761, 0.49173852801322937, 0.9645323157310486, 0.8750953078269958, 0.7763772010803223, 0.40553098917007446, 0.06273388117551804, 0.3744387626647949, 0.7192806601524353, 0.4275084137916565, 0.30736517906188965, 0.4352131187915802, 0.7674220204353333, 0.05698183923959732] 0.7475991249084473
[0.6036654114723206, 0.1527610719203949, 0.7972283959388733, 0.8164669871330261, 0.28790828585624695, 0.4898490607738495, 0.29868850111961365, 0.19391657412052155, 0.5907358527183533, 0.5956591963768005, 0.7027214169502258, 0.8030966520309448, 0.9756137728691101, 0.1324935406446457, 0.5697599053382874, 0.8430566787719727] 0.7626018524169922
[0.9713286757469177, 0.7878351211547852, 0.18115468323230743, 0.9483521580696106, 0.8419710397720337, 0.05832216143608093, 0.5630985498428345, 0.031908683478832245, 0.7398746609687805, 0.4336855113506317, 0.6824559569358826, 0.9190051555633545, 0.7156199812889099, 0.14654795825481415, 0.47727230191230774, 0.12647585570812225] 0.7785944938659668
[0.1455334573984146, 0.8737542033195496, 0.6152122020721436, 0.9985867738723755, 0.7539145350456238, 0.010705291293561459, 0.5759034752845764, 0.7363792657852173, 0.9901121258735657, 0.06476926058530807, 0.3548959791660309, 0.4332277178764343, 0.9272228479385376, 0.8423908352851868, 0.9316148161888123, 0.4633059799671173] 0.7935996055603027
[0.2105497121810913, 0.9774976372718811, 0.0662420466542244, 0.786234974861145, 0.576021671295166, 0.16627898812294006, 0.12801682949066162, 0.49956196546554565, 0.339480459690094, 0.4937700033187866, 0.8777263164520264, 0.5184987187385559, 0.6372020244598389, 0.8488253355026245, 0.2964891791343689, 0.16108012199401855] 0.8095624446868896
[0.015451215207576752, 0.32037150859832764, 0.1933387964963913, 0.3563214838504791, 0.610266923904419, 0.155927836894989, 0.5334792733192444, 0.6314229369163513, 0.9162463545799255, 0.2947489321231842, 0.22717547416687012, 0.3651334047317505, 0.7017114758491516, 0.5343905091285706, 0.3214772045612335, 0.6997358202934265] 0.8245973587036133
[0.29382261633872986, 0.6391457319259644, 0.6592612862586975, 0.07825885713100433, 0.016966650262475014, 0.49941933155059814, 0.4765074551105499, 0.2761104106903076, 0.23070117831230164, 0.37017324566841125, 0.3062894940376282, 0.6874979138374329, 0.6440656781196594, 0.37888801097869873, 0.41329389810562134, 0.528444230556488] 0.8405935764312744
[0.7814284563064575, 0.8280478715896606, 0.21307992935180664, 0.17411921918392181, 0.8894330263137817, 0.7567957043647766, 0.37932631373405457, 0.9930248856544495, 0.28893283009529114, 0.9209595322608948, 0.6126539707183838, 0.6586358547210693, 0.5543587803840637, 0.3685217499732971, 0.6293492317199707, 0.9427424073219299] 0.8565928936004639
[0.6794450879096985, 0.9361642599105835, 0.6851321458816528, 0.8834836483001709, 0.4141148328781128, 0.5308921933174133, 0.063898466527462, 0.8228528499603271, 0.0015919539146125317, 0.6161032319068909, 0.08523338288068771, 0.4705134630203247, 0.43843936920166016, 0.6398890018463135, 0.552472710609436, 0.6629943251609802] 0.8725669384002686
[0.09788628667593002, 0.11266817152500153, 0.3361984193325043, 0.9580422639846802, 0.29690638184547424, 0.9763356447219849, 0.9042867422103882, 0.9717331528663635, 0.6706565022468567, 0.82303786277771, 0.7735871076583862, 0.42658230662345886, 0.025974949821829796, 0.7039129137992859, 0.7365106344223022, 0.6756461262702942] 0.8875935077667236
[0.6502708196640015, 0.7994017004966736, 0.5768535733222961, 0.5665581226348877, 0.168379008769989, 0.6354355216026306, 0.9830523729324341, 0.2132711261510849, 0.0490141361951828, 0.8915021419525146, 0.07409682124853134, 0.9627336263656616, 0.09299110621213913, 0.11848767101764679, 0.9957408905029297, 0.6219334006309509] 0.9025933742523193
[0.7055768966674805, 0.17247247695922852, 0.20677924156188965, 0.5691298246383667, 0.5563563704490662, 0.9214074015617371, 0.7141600847244263, 0.27339285612106323, 0.1326276957988739, 0.07983053475618362, 0.5375996828079224, 0.7600252032279968, 0.011432718485593796, 0.4398983120918274, 0.5345195531845093, 0.7659187912940979] 0.9175999164581299
