0.9518129825592041, 0.1181873083114624, 0.2590508460998535, 0.018606381490826607, 0.3402365446090698, 0.879302978515625, 0.23085162043571472, 0.4607142508029938, 0.6674795150756836
0.21208906173706055, 0.3061083257198334, 0.40046459436416626, 0.9156532287597656, 0.1952245831489563, 0.8731255531311035, 0.05976106971502304, 0.6115919351577759, 0.6825911998748779
0.4271319508552551, 0.009330766275525093, 0.5742971301078796, 0.017598599195480347, 0.4713897407054901, 0.9709731340408325, 0.15597578883171082, 0.18003639578819275, 0.6977396011352539
0.11851532757282257, 0.4063495099544525, 0.21249490976333618, 0.03384226933121681, 0.6676937341690063, 0.8664667010307312, 0.8694643974304199, 0.795278787612915, 0.712944507598877
0.9971897602081299, 0.7425713539123535, 0.6045939326286316, 0.01952100172638893, 0.3631127178668976, 0.6663722395896912, 0.8895774483680725, 0.0797930434346199, 0.7281062602996826
0.8352769017219543, 0.0811537653207779, 0.2839825451374054, 0.25488945841789246, 0.5768736004829407, 0.6360111832618713, 0.8437577486038208, 0.9955356121063232, 0.7432811260223389
0.9067909121513367, 0.5009359121322632, 0.35852453112602234, 0.21391411125659943, 0.9341139793395996, 0.4357423782348633, 0.8174242377281189, 0.5592124462127686, 0.7584617137908936
0.9990099668502808, 0.5485590696334839, 0.2078726887702942, 0.1630774587392807, 0.3654197156429291, 0.4614187180995941, 0.422672301530838, 0.9398670792579651, 0.7737443447113037
0.8567065000534058, 0.6345286965370178, 0.12581628561019897, 0.28792956471443176, 0.1553288996219635, 0.6925400495529175, 0.009159821085631847, 0.6898303031921387, 0.7890603542327881
0.43829548358917236, 0.2470647394657135, 0.9577512741088867, 0.7459295988082886, 0.9162095189094543, 0.9898310303688049, 0.30252063274383545, 0.2636103332042694, 0.8043291568756104
0.7913692593574524, 0.5172860026359558, 0.4661383032798767, 0.1431380808353424, 0.45764967799186707, 0.6281999945640564, 0.37343165278434753, 0.6226624846458435, 0.8195629119873047
0.44492480158805847, 0.5616763830184937, 0.572939932346344, 0.5376294255256653, 0.4738684296607971, 0.3012862205505371, 0.44644367694854736, 0.22929298877716064, 0.8350956439971924
0.2606002390384674, 0.3299293518066406, 0.6389303207397461, 0.3872131109237671, 0.3851781487464905, 0.963475227355957, 0.030793918296694756, 0.5499193668365479, 0.8510921001434326
0.8501705527305603, 0.656470000743866, 0.9316182136535645, 0.934926450252533, 0.8712987303733826, 0.3086791932582855, 0.24506166577339172, 0.5130457282066345, 0.866530179977417
0.5455242395401001, 0.5412827134132385, 0.47096124291419983, 0.9017499089241028, 0.15090301632881165, 0.28120967745780945, 0.38635480403900146, 0.8727068305015564, 0.8816823959350586
0.736386775970459, 0.5482087135314941, 0.9444421529769897, 0.6691039800643921, 0.6068577170372009, 0.5432337522506714, 0.07847744226455688, 0.9481547474861145, 0.897188663482666
0.9084177017211914, 0.0004944501561112702, 0.09570341557264328, 0.4919680953025818, 0.33264803886413574, 0.7584232091903687, 0.8711144328117371, 0.816365122795105, 0.912482500076294
0.7650452852249146, 0.6141442656517029, 0.9207925200462341, 0.11138568073511124, 0.020341886207461357, 0.9608397483825684, 0.9975789189338684, 0.7424911856651306, 0.9276642799377441
0.010728387162089348, 0.9613851308822632, 0.3480489253997803, 0.7770007252693176, 0.13897515833377838, 0.06236442178487778, 0.1428583562374115, 0.5113966464996338, 0.9431452751159668
0.5372409820556641, 0.7374595403671265, 0.8539959192276001, 0.13418780267238617, 0.8838405609130859, 0.5362245440483093, 0.12949900329113007, 0.4272012412548065, 0.9584429264068604
0.31371408700942993, 0.9687894582748413, 0.9491901397705078, 0.3544396460056305, 0.3358060121536255, 0.021565640345215797, 0.744834303855896, 0.29821494221687317, 0.9737987518310547
