[0.19315223395824432, 0.2913733124732971, 0.947478175163269, 0.3364868760108948, 0.4728814661502838, 0.24542540311813354, 0.0737396627664566, 0.8329695463180542] 0.6658945083618164
[0.571742057800293, 0.08768769353628159, 0.5457183718681335, 0.41264715790748596, 0.9745597243309021, 0.40617457032203674, 0.8758981823921204, 0.04477925971150398] 0.6809446811676025
[0.6066159605979919, 0.4840773642063141, 0.3301500380039215, 0.8672099709510803, 0.4927116930484772, 0.4226946234703064, 0.408371239900589, 0.4850234389305115] 0.6969175338745117
[0.9458117485046387, 0.3060642182826996, 0.7570312023162842, 0.303741455078125, 0.3755895793437958, 0.96761554479599, 0.031875886023044586, 0.7581443786621094] 0.7119503021240234
[0.6735956072807312, 0.9549502730369568, 0.34271126985549927, 0.3103159964084625, 0.6115699410438538, 0.133426696062088, 0.03161320090293884, 0.4000343382358551] 0.7275726795196533
[0.8856174945831299, 0.7324038147926331, 0.46481961011886597, 0.09438144415616989, 0.6844179630279541, 0.5229650139808655, 0.8800133466720581, 0.4270375967025757] 0.7432644367218018
[0.3714858591556549, 0.9320337772369385, 0.7793133854866028, 0.04622327908873558, 0.8974408507347107, 0.7613056302070618, 0.3863837718963623, 0.900310754776001] 0.7582659721374512
[0.13806979358196259, 0.23146948218345642, 0.3202304244041443, 0.6474530100822449, 0.9515010118484497, 0.6837170720100403, 0.37372004985809326, 0.7897091507911682] 0.7735171318054199
[0.7613675594329834, 0.5844315886497498, 0.07920800149440765, 0.85721755027771, 0.7168591022491455, 0.17620034515857697, 0.45654478669166565, 0.3305763900279999] 0.7893445491790771
[0.5914435386657715, 0.6340183615684509, 0.8949819803237915, 0.9843150973320007, 0.6794567704200745, 0.9886825084686279, 0.6627090573310852, 0.8112227916717529] 0.8046832084655762
[0.29891717433929443, 0.39129990339279175, 0.20452836155891418, 0.8122766017913818, 0.017235243692994118, 0.9234318137168884, 0.9307568669319153, 0.40219926834106445] 0.8200030326843262
[0.9205371141433716, 0.22571617364883423, 0.0895208790898323, 0.2686022222042084, 0.9747613668441772, 0.5462767481803894, 0.5113297700881958, 0.8118928074836731] 0.8352682590484619
[0.15764880180358887, 0.7151069045066833, 0.8017497062683105, 0.16902577877044678, 0.21075956523418427, 0.09100151807069778, 0.7467367649078369, 0.3959580361843109] 0.8508443832397461
[0.2821631133556366, 0.4448908567428589, 0.5126649737358093, 0.8695984482765198, 0.5949745178222656, 0.11910561472177505, 0.607884407043457, 0.2812183201313019] 0.8667237758636475
