[0.23775345087051392, 0.3415776491165161, 0.10738819092512131, 0.5027714371681213, 0.1650918573141098, 0.21534056961536407, 0.6254534721374512, 0.575289249420166] 0.6555905342102051
[0.8228228688240051, 0.874069094657898, 0.7530433535575867, 0.10668010264635086, 0.7091786861419678, 0.698283851146698, 0.09196421504020691, 0.5205276012420654] 0.6715481281280518
[0.08681808412075043, 0.32434120774269104, 0.42369386553764343, 0.6427919268608093, 0.030085360631346703, 0.6781450510025024, 0.5104202032089233, 0.06643698364496231] 0.6865510940551758
[0.08723104000091553, 0.5828495621681213, 0.7891852855682373, 0.3269110321998596, 0.09117462486028671, 0.017715996131300926, 0.04483800008893013, 0.5244982838630676] 0.7015805244445801
[0.4035266041755676, 0.5558448433876038, 0.17492522299289703, 0.7673677802085876, 0.7180610299110413, 0.11599850654602051, 0.1985071450471878, 0.0705183669924736] 0.7175781726837158
[0.2853923439979553, 0.4649949073791504, 0.8121532201766968, 0.48732081055641174, 0.20878522098064423, 0.34092283248901367, 0.8271502256393433, 0.05983525514602661] 0.7325782775878906
[0.8029509782791138, 0.10392771661281586, 0.031197303906083107, 0.791976273059845, 0.7172828316688538, 0.8199688792228699, 0.30643367767333984, 0.832285463809967] 0.7475848197937012
[0.33484047651290894, 0.6100833415985107, 0.3923337757587433, 0.4594780206680298, 0.5994967222213745, 0.8693718314170837, 0.9952224493026733, 0.48160913586616516] 0.763577938079834
[0.904810905456543, 0.11986837536096573, 0.28894540667533875, 0.7223362326622009, 0.3284061551094055, 0.5623732209205627, 0.9410892724990845, 0.2811271548271179] 0.7785782814025879
[0.32546308636665344, 0.38578933477401733, 0.5777227878570557, 0.18017792701721191, 0.44994840025901794, 0.30529117584228516, 0.40127021074295044, 0.11611621826887131] 0.7935786247253418
[0.5775448679924011, 0.04093138128519058, 0.71034836769104, 0.8678076863288879, 0.09597603231668472, 0.5679134726524353, 0.31677770614624023, 0.06842968612909317] 0.8085789680480957
[0.08975937217473984, 0.7918742299079895, 0.0711149349808693, 0.6630070805549622, 0.0929640382528305, 0.43777573108673096, 0.20508983731269836, 0.4640173316001892] 0.8235836029052734
[0.3136838376522064, 0.7096396088600159, 0.6767598986625671, 0.9490472674369812, 0.5672178268432617, 0.8132262825965881, 0.737773597240448, 0.29868102073669434] 0.8395843505859375
